date,location,code1,team1,code2,team2,goals1,goals2
2012-10-14,Ouagadougou,bfa,Burkina Faso,cta,Central African Republic,3,1
2012-10-14,Lome,tog,Togo,gab,Gabon,2,1
2012-10-14,Yaounde,cmr,Cameroon,cpv,Cape Verde Islands,2,1
2012-10-14,Malabo,eqg,Equatorial Guinea,cod,Congo DR,2,1
2012-10-14,Basseterre,aia,Anguilla,tri,Trinidad and Tobago,0,10
2012-10-14,Dammam,ksa,Saudi Arabia,cgo,Congo,3,2
2012-10-14,Maseru,les,Lesotho,swz,Swaziland,0,1
2012-10-16,Dubai,uae,United Arab Emirates,bhr,Bahrain,6,2
2012-10-16,Hong Kong,hkg,Hong Kong,mas,Malaysia,0,3
2012-10-16,Wroclaw,jpn,Japan,bra,Brazil,0,4
2012-10-16,Abu Dhabi,egy,Egypt,tun,Tunisia,0,1
2012-10-16,Singapore,sin,Singapore,ind,India,2,0
2012-10-16,Hanoi,vie,Vietnam,idn,Indonesia,0,0
2012-10-16,Nairobi,ken,Kenya,rsa,South Africa,1,2
2012-10-16,Barranquilla,col,Colombia,cmr,Cameroon,3,0
2012-10-16,Saida,lib,Lebanon,yem,Yemen,2,1
2012-10-16,Kuwait City,kuw,Kuwait,phi,Philippines,2,1
2012-10-16,San Pedro Sula,hon,Honduras,can,Canada,8,1
2012-10-16,Doha,qat,Qatar,uzb,Uzbekistan,0,1
2012-10-16,La Paz,bol,Bolivia,uru,Uruguay,4,1
2012-10-16,Havana,cub,Cuba,pan,Panama,1,1
2012-10-16,Muscat,oma,Oman,jor,Jordan,2,1
2012-10-16,Doha,irq,Iraq,aus,Australia,1,2
2012-10-16,Puerto La Cruz,ven,Venezuela,ecu,Ecuador,1,1
2012-10-16,Tel Aviv,isr,Israel,lux,Luxembourg,3,0
2012-10-16,Kansas City,usa,USA,gua,Guatemala,3,1
2012-10-16,Kingston,jam,Jamaica,atg,Antigua and Barbuda,4,1
2012-10-16,Reykjavik,isl,Iceland,sui,Switzerland,0,2
2012-10-16,Asuncion,par,Paraguay,per,Peru,1,0
2012-10-16,San Jose,crc,Costa Rica,guy,Guyana,7,0
2012-10-16,Moscow,rus,Russia,aze,Azerbaijan,1,0
2012-10-16,Minsk,blr,Belarus,geo,Georgia,2,0
2012-10-16,Torshavn,fro,Faroe Islands,irl,Republic of Ireland,1,4
2012-10-16,Andorra La Vella,and,Andorra,est,Estonia,0,1
2012-10-16,Noumea,ncl,New Caledonia,sol,Solomon Islands,5,0
2012-10-16,Christchurch,nzl,New Zealand,tah,Tahiti,3,0
2012-10-16,Torreon,mex,Mexico,slv,El Salvador,2,0
2012-10-16,Osijek,cro,Croatia,wal,Wales,2,0
2012-10-16,Prague,cze,Czech Republic,bul,Bulgaria,0,0
2012-10-16,Riga,lva,Latvia,lie,Liechtenstein,2,0
2012-10-16,Zenica,bih,Bosnia and Herzegovina,ltu,Lithuania,3,0
2012-10-16,Tehran,irn,Iran,kor,Korea Republic,1,0
2012-10-16,Skopje,mkd,FYR Macedonia,srb,Serbia,1,0
2012-10-16,Bratislava,svk,Slovakia,gre,Greece,0,1
2012-10-16,Serravalle,smr,San Marino,mda,Moldova,0,2
2012-10-16,Budapest,hun,Hungary,tur,Turkey,3,1
2012-10-16,Vienna,aut,Austria,kaz,Kazakhstan,4,0
2012-10-16,Brussels,bel,Belgium,sco,Scotland,2,0
2012-10-16,Milan,ita,Italy,den,Denmark,3,1
2012-10-16,Tirana,alb,Albania,svn,Slovenia,1,0
2012-10-16,Porto,por,Portugal,nir,Northern Ireland,1,1
2012-10-16,Berlin,ger,Germany,swe,Sweden,4,4
2012-10-16,Larnaca,cyp,Cyprus,nor,Norway,1,3
2012-10-16,Kyiv,ukr,Ukraine,mne,Montenegro,0,1
2012-10-16,Madrid,esp,Spain,fra,France,1,1
2012-10-16,Bucharest,rou,Romania,ned,Netherlands,1,4
2012-10-16,Santiago De Chile,chi,Chile,arg,Argentina,1,2
2012-10-17,Warsaw,pol,Poland,eng,England,1,1
2012-10-21,Gros Islet,lca,St. Lucia,cuw,Curacao,5,1
2012-10-21,Gros Islet,guy,Guyana,vin,St. Vincent / Grenadines,1,2
2012-10-23,Gros Islet,lca,St. Lucia,vin,St. Vincent / Grenadines,1,0
2012-10-23,Gros Islet,cuw,Curacao,guy,Guyana,1,2
2012-10-24,Ho Chi Minh City,vie,Vietnam,tkm,Turkmenistan,0,1
2012-10-25,Gros Islet,vin,St. Vincent / Grenadines,cuw,Curacao,4,0
2012-10-25,Gros Islet,lca,St. Lucia,guy,Guyana,0,3
2012-10-26,Ho Chi Minh City,vie,Vietnam,lao,Laos,4,0
2012-10-27,Abymes,pur,Puerto Rico,dom,Dominican Republic,1,3
2012-10-28,Ho Chi Minh City,tkm,Turkmenistan,lao,Laos,4,2
2012-11-03,Hanoi,vie,Vietnam,mas,Malaysia,1,0
2012-11-06,Tehran,irn,Iran,tjk,Tajikistan,6,1
2012-11-07,Bangkok,tha,Thailand,mas,Malaysia,2,0
2012-11-08,Riffa,bhr,Bahrain,jor,Jordan,3,0
2012-11-08,Muscat,oma,Oman,est,Estonia,1,2
2012-11-11,Manzini,swz,Swaziland,les,Lesotho,0,0
2012-11-14,Solna,swe,Sweden,eng,England,4,2
2012-11-14,Riyadh,ksa,Saudi Arabia,arg,Argentina,0,0
2012-11-14,Olomouc,cze,Czech Republic,svk,Slovakia,3,0
2012-11-14,Amsterdam,ned,Netherlands,ger,Germany,0,0
2012-11-14,Bucharest,rou,Romania,bel,Belgium,2,1
2012-11-14,Parma,ita,Italy,fra,France,1,2
2012-11-14,Budapest,hun,Hungary,nor,Norway,0,2
2012-11-14,Jerusalem,isr,Israel,blr,Belarus,1,2
2012-11-14,Luxembourg,lux,Luxembourg,sco,Scotland,1,2
2012-11-14,Vaduz,lie,Liechtenstein,mlt,Malta,0,1
2012-11-14,Nicosia,cyp,Cyprus,fin,Finland,0,3
2012-11-14,Linz,aut,Austria,civ,Côte d'Ivoire,0,3
2012-11-14,Krasnodar,rus,Russia,usa,USA,2,2
2012-11-14,Shah Alam,mas,Malaysia,hkg,Hong Kong,1,1
2012-11-14,Johannesburg,rsa,South Africa,zam,Zambia,0,1
2012-11-14,Andorra La Vella,and,Andorra,isl,Iceland,0,2
2012-11-14,Libreville,gab,Gabon,por,Portugal,2,2
2012-11-14,Sousse,tun,Tunisia,sui,Switzerland,1,2
2012-11-14,Panama City,pan,Panama,esp,Spain,1,5
2012-11-14,Miami Gardens,ven,Venezuela,nga,Nigeria,1,3
2012-11-14,Dublin,irl,Republic of Ireland,gre,Greece,0,1
2012-11-14,Kigali,rwa,Rwanda,nam,Namibia,2,2
2012-11-14,Gdansk,pol,Poland,uru,Uruguay,1,3
2012-11-14,Hwaseong,kor,Korea Republic,aus,Australia,1,2
2012-11-14,Shanghai,chn,China PR,nzl,New Zealand,1,1
2012-11-14,Yerevan,arm,Armenia,ltu,Lithuania,4,2
2012-11-14,Algiers,alg,Algeria,bih,Bosnia and Herzegovina,0,1
2012-11-14,St. Gall,chi,Chile,srb,Serbia,1,3
2012-11-14,New York,bra,Brazil,col,Colombia,1,1
2012-11-14,Sofia,bul,Bulgaria,ukr,Ukraine,0,1
2012-11-14,Geneva,alb,Albania,cmr,Cameroon,0,0
2012-11-14,Istanbul,tur,Turkey,den,Denmark,1,1
2012-11-14,Abu Dhabi,uae,United Arab Emirates,est,Estonia,2,1
2012-11-14,Tbilisi,geo,Georgia,egy,Egypt,0,0
2012-11-14,Houston,hon,Honduras,per,Peru,0,0
2012-11-14,Casablanca,mar,Morocco,tog,Togo,0,1
2012-11-14,Bangkok,tha,Thailand,bhu,Bhutan,5,0
2012-11-14,Santa Cruz,bol,Bolivia,crc,Costa Rica,1,1
2012-11-14,Scarborough,tri,Trinidad and Tobago,vin,St. Vincent / Grenadines,1,1
2012-11-14,Scarborough,cub,Cuba,sur,Suriname,5,0
2012-11-14,St. George's,hai,Haiti,guy,Guyana,1,0
2012-11-14,El Jadida,cod,Congo DR,bfa,Burkina Faso,0,1
2012-11-14,Estoril,ang,Angola,cgo,Congo,1,1
2012-11-14,Kuwait City,kuw,Kuwait,bhr,Bahrain,1,1
2012-11-14,Lisbon,cpv,Cape Verde Islands,gha,Ghana,0,1
2012-11-14,Luque,par,Paraguay,gua,Guatemala,3,1
2012-11-14,Skopje,mkd,FYR Macedonia,svn,Slovenia,3,2
2012-11-14,Muscat,oma,Oman,jpn,Japan,1,2
2012-11-14,Doha,irq,Iraq,jor,Jordan,1,0
2012-11-14,Doha,qat,Qatar,lib,Lebanon,1,0
2012-11-14,Podgorica,mne,Montenegro,smr,San Marino,3,0
2012-11-14,Belfast,nir,Northern Ireland,aze,Azerbaijan,1,1
2012-11-14,Tehran,irn,Iran,uzb,Uzbekistan,0,1
2012-11-15,Cebu,phi,Philippines,sin,Singapore,1,0
2012-11-16,Scarborough,tri,Trinidad and Tobago,sur,Suriname,3,0
2012-11-16,Scarborough,vin,St. Vincent / Grenadines,cub,Cuba,1,1
2012-11-16,St. George's,grn,Grenada,guy,Guyana,2,1
2012-11-17,Bangkok,tha,Thailand,ban,Bangladesh,5,0
2012-11-17,Amman,ple,Palestine,syr,Syria,1,1
2012-11-18,Scarborough,sur,Suriname,vin,St. Vincent / Grenadines,1,0
2012-11-18,Scarborough,tri,Trinidad and Tobago,cub,Cuba,1,0
2012-11-18,St. George's,grn,Grenada,hai,Haiti,0,2
2012-11-19,Singapore,sin,Singapore,pak,Pakistan,4,0
2012-11-20,Zarqa,ple,Palestine,syr,Syria,2,1
2012-11-20,Kuala Lumpur,mas,Malaysia,ban,Bangladesh,1,1
2012-11-21,Buenos Aires,arg,Argentina,bra,Brazil,2,1
2012-11-24,Bangkok,tha,Thailand,phi,Philippines,2,1
2012-11-24,Bangkok,vie,Vietnam,mya,Myanmar,1,1
2012-11-24,Kampala,eth,Ethiopia,ssd,South Sudan,1,0
2012-11-24,Kampala,uga,Uganda,ken,Kenya,1,0
2012-11-25,Kuala Lumpur,mas,Malaysia,sin,Singapore,0,3
2012-11-25,Kuala Lumpur,idn,Indonesia,lao,Laos,2,2
2012-11-25,Kampala,bdi,Burundi,som,Somalia,5,1
2012-11-25,Kampala,tan,Tanzania,sdn,Sudan,2,0
2012-11-26,Kampala,rwa,Rwanda,mwi,Malawi,2,0
2012-11-27,Bangkok,vie,Vietnam,phi,Philippines,0,1
2012-11-27,Bangkok,mya,Myanmar,tha,Thailand,0,4
2012-11-27,Kampala,ssd,South Sudan,ken,Kenya,0,2
2012-11-27,Kampala,uga,Uganda,eth,Ethiopia,1,0
2012-11-28,Kuala Lumpur,idn,Indonesia,sin,Singapore,1,0
2012-11-28,Kuala Lumpur,lao,Laos,mas,Malaysia,1,4
2012-11-28,Kampala,som,Somalia,sdn,Sudan,0,1
2012-11-28,Kampala,tan,Tanzania,bdi,Burundi,0,1
2012-11-29,Al Wakrah,ple,Palestine,bhr,Bahrain,0,2
2012-11-29,Kampala,mwi,Malawi,eri,Eritrea,3,2
2012-11-30,Bangkok,phi,Philippines,mya,Myanmar,2,0
2012-11-30,Bangkok,tha,Thailand,vie,Vietnam,3,1
2012-11-30,Kampala,ken,Kenya,eth,Ethiopia,3,1
2012-11-30,Kampala,uga,Uganda,ssd,South Sudan,4,0
2012-12-01,Kuala Lumpur,mas,Malaysia,idn,Indonesia,2,0
2012-12-01,Shah Alam,sin,Singapore,lao,Laos,4,3
2012-12-01,Hong Kong,hkg,Hong Kong,gum,Guam,2,1
2012-12-01,Hong Kong,prk,Korea DPR,tpe,Chinese Taipei,6,1
2012-12-01,Kampala,sdn,Sudan,bdi,Burundi,0,1
2012-12-01,Kampala,som,Somalia,tan,Tanzania,0,7
2012-12-01,Kampala,eri,Eritrea,rwa,Rwanda,0,2
2012-12-01,Curepipe,mri,Mauritius,com,Comoros,2,0
2012-12-01,Ouagadougou,bfa,Burkina Faso,tog,Togo,2,1
2012-12-02,Conakry,gui,Guinea,sle,Sierra Leone,0,0
2012-12-02,Maputo,moz,Mozambique,sey,Seychelles,4,0
2012-12-02,Paynesville,lbr,Liberia,mtn,Mauritania,0,1
2012-12-03,Hong Kong,hkg,Hong Kong,aus,Australia,0,1
2012-12-03,Hong Kong,prk,Korea DPR,gum,Guam,5,0
2012-12-03,Doha,bhr,Bahrain,irq,Iraq,0,0
